Date,State,Region,Category,Sales,Profit,Orders
2023-01-07,New York,Northeast,Strawberries,180374.99,47301.77,2
2023-01-07,New York,Northeast,Blueberries,73414.45,17028.34,20
2023-01-07,New York,Northeast,Raspberries,193194.06,61982.53,4
2023-01-07,New York,Northeast,Blackberries,94315.97,33016.22,10
2023-01-07,Illinois,Midwest,Strawberries,95753.52,30964.6,13
2023-01-07,Illinois,Midwest,Blueberries,34084.62,11042.34,10
2023-01-07,Illinois,Midwest,Raspberries,65278.24,8694.89,6
2023-01-07,Illinois,Midwest,Blackberries,16008.17,6013.86,11
2023-01-07,Arizona,West,Strawberries,25671.09,10038.46,9
2023-01-07,Arizona,West,Blueberries,43158.6,6400.84,3
2023-01-07,Arizona,West,Raspberries,17849.2,6922.21,3
2023-01-07,Arizona,West,Blackberries,18091.76,6029.85,14
2023-01-07,Pennsylvania,Northeast,Strawberries,52664.23,11344.88,7
2023-01-07,Pennsylvania,Northeast,Blueberries,22076.58,3003.59,7
2023-01-07,Pennsylvania,Northeast,Raspberries,201562.3,49548.2,2
2023-01-07,Pennsylvania,Northeast,Blackberries,50728.6,5997.72,14
2023-01-07,Ohio,Midwest,Strawberries,60214.71,19549.04,10
2023-01-07,Ohio,Midwest,Blueberries,53550.27,16168.25,9
2023-01-07,Ohio,Midwest,Raspberries,34699.68,5149.18,13
2023-01-07,Ohio,Midwest,Blackberries,25381.33,6427.05,4
2023-01-07,Colorado,West,Strawberries,146345.32,48754.35,5
2023-01-07,Colorado,West,Blueberries,30932.34,8947.85,5
2023-01-07,Colorado,West,Raspberries,45323.48,7973.32,11
2023-01-07,Colorado,West,Blackberries,35226.85,12206.19,6
2023-01-07,Wisconsin,Midwest,Strawberries,70397.29,9295.96,6
2023-01-07,Wisconsin,Midwest,Blueberries,38447.5,11936.03,11
2023-01-07,Wisconsin,Midwest,Raspberries,87847.68,32947.2,5
2023-01-07,Wisconsin,Midwest,Blackberries,135748.87,49699.32,8
2023-01-08,California,West,Strawberries,544992.7,134319.12,8
2023-01-08,California,West,Blueberries,48329.36,8979.19,2
2023-01-08,California,West,Raspberries,47127.06,18088.82,18
2023-01-08,California,West,Blackberries,76499.45,27631.36,10
2023-01-08,Florida,South,Strawberries,27228.95,3618.05,7
2023-01-08,Florida,South,Blueberries,28817.23,6401.34,8
2023-01-08,Florida,South,Raspberries,132339.8,27211.19,20
2023-01-08,Florida,South,Blackberries,84973.46,25660.83,11
2023-01-08,Oregon,West,Strawberries,96365.49,16897.15,3
2023-01-08,Oregon,West,Blueberries,49143.42,9048.27,11
2023-01-08,Oregon,West,Raspberries,83973.65,26428.18,5
2023-01-08,Oregon,West,Blackberries,34978.95,5413.05,8
2023-01-08,Washington,West,Strawberries,25130.7,4839.1,4
2023-01-08,Washington,West,Blueberries,101358.6,34516.66,3
2023-01-08,Washington,West,Raspberries,56930.92,14305.12,19
2023-01-08,Washington,West,Blackberries,29825.72,6021.81,3
2023-01-08,Georgia,South,Strawberries,131727.65,45351.99,6
2023-01-08,Georgia,South,Blueberries,36465.79,9542.57,4
2023-01-08,Georgia,South,Raspberries,25514.78,7882.51,4
2023-01-08,Georgia,South,Blackberries,26670.68,7527.54,5
2023-01-08,Michigan,Midwest,Strawberries,52074.04,12419.59,8
2023-01-08,Michigan,Midwest,Blueberries,102572.68,22889.18,9
2023-01-08,Michigan,Midwest,Raspberries,86038.88,14146.66,6
2023-01-08,Michigan,Midwest,Blackberries,38340.11,13298.62,11
2023-01-08,New Jersey,Northeast,Strawberries,163654.16,28483.01,15
2023-01-08,New Jersey,Northeast,Blueberries,180101.93,53880.69,20
2023-01-08,New Jersey,Northeast,Raspberries,46552.51,7396.72,8
2023-01-08,New Jersey,Northeast,Blackberries,142277.36,20351.67,2
2023-01-08,North Carolina,South,Strawberries,124532.09,48672.57,14
2023-01-08,North Carolina,South,Blueberries,220282.68,37209.31,1
2023-01-08,North Carolina,South,Raspberries,82500.14,27330.04,7
2023-01-08,North Carolina,South,Blackberries,32483.55,9891.28,1
2023-01-08,Texas,South,Strawberries,164720.64,58047.02,16
2023-01-08,Texas,South,Blueberries,54760.51,9811.85,9
2023-01-08,Texas,South,Raspberries,35144.01,4008.49,3
2023-01-08,Texas,South,Blackberries,49110.85,17458.86,8
2023-01-08,New York,Northeast,Strawberries,281174.42,63055.08,14
2023-01-08,New York,Northeast,Blueberries,189476.06,52272.93,12
2023-01-08,New York,Northeast,Raspberries,63574.77,15638.27,4
2023-01-08,New York,Northeast,Blackberries,114387.95,15330.99,7
2023-01-08,Illinois,Midwest,Strawberries,10371.45,2647.34,14
2023-01-08,Illinois,Midwest,Blueberries,109837.99,14496.37,13
2023-01-08,Illinois,Midwest,Raspberries,54192.65,14064.16,6
2023-01-08,Illinois,Midwest,Blackberries,10167.79,1386.08,9
2023-01-08,Arizona,West,Strawberries,153043.11,37750.17,4
2023-01-08,Arizona,West,Blueberries,116303.83,40901.86,4
2023-01-08,Arizona,West,Raspberries,116965.93,12384.05,3
2023-01-08,Arizona,West,Blackberries,80174.89,12855.64,13
2023-01-08,Pennsylvania,Northeast,Strawberries,23109.93,3892.57,10
2023-01-08,Pennsylvania,Northeast,Blueberries,180990.88,59004.01,14
2023-01-08,Pennsylvania,Northeast,Raspberries,99123.48,24580.23,11
2023-01-08,Pennsylvania,Northeast,Blackberries,31675.55,7685.99,17
2023-01-08,Ohio,Midwest,Strawberries,92630.73,11623.77,11
2023-01-08,Ohio,Midwest,Blueberries,119908.72,12900.82,10
2023-01-08,Ohio,Midwest,Raspberries,35910.86,9289.12,10
2023-01-08,Ohio,Midwest,Blackberries,144075.28,35748.55,6
2023-01-08,Colorado,West,Strawberries,173439.77,63580.72,3
2023-01-08,Colorado,West,Blueberries,17229.27,3063.64,6
2023-01-08,Colorado,West,Raspberries,31275.76,6052.9,5
2023-01-08,Colorado,West,Blackberries,91895.62,17746.29,3
2023-01-08,Wisconsin,Midwest,Strawberries,135769.63,34105.48,10
2023-01-08,Wisconsin,Midwest,Blueberries,142539.24,14269.34,12
2023-01-08,Wisconsin,Midwest,Raspberries,32819.25,6885.86,1
2023-01-08,Wisconsin,Midwest,Blackberries,18087.01,3239.77,20
2023-01-09,California,West,Strawberries,38572.93,14355.02,5
2023-01-09,California,West,Blueberries,20894.48,2542.59,19
2023-01-09,California,West,Raspberries,37422.51,13527.86,9
2023-01-09,California,West,Blackberries,21614.61,5844.89,12
2023-01-09,Florida,South,Strawberries,66504.97,17921.21,7
2023-01-09,Florida,South,Blueberries,64081.82,20097.58,6
2023-01-09,Florida,South,Raspberries,42151.33,16183.04,12
2023-01-09,Florida,South,Blackberries,38706.68,9719.7,4
2023-01-09,Oregon,West,Strawberries,162143.77,35120.42,10
2023-01-09,Oregon,West,Blueberries,184518.66,64985.96,15
2023-01-09,Oregon,West,Raspberries,246201.94,70267.2,4
2023-01-09,Oregon,West,Blackberries,62392.42,7456.12,3
2023-01-09,Washington,West,Strawberries,104409.83,37947.91,2
2023-01-09,Washington,West,Blueberries,29002.48,7540.53,3
2023-01-09,Washington,West,Raspberries,41959.18,6213.55,6
2023-01-09,Washington,West,Blackberries,69571.7,12999.45,4
2023-01-09,Georgia,South,Strawberries,18373.73,2959.66,17
2023-01-09,Georgia,South,Blueberries,57327.02,20850.28,6
2023-01-09,Georgia,South,Raspberries,12213.57,1407.62,8
2023-01-09,Georgia,South,Blackberries,79172.85,19822.26,15
2023-01-09,Michigan,Midwest,Strawberries,189912.14,25297.6,6
2023-01-09,Michigan,Midwest,Blueberries,62305.73,18536.48,4
2023-01-09,Michigan,Midwest,Raspberries,45104.26,6944.65,17
2023-01-09,Michigan,Midwest,Blackberries,22341.46,5923.1,6
2023-01-09,New Jersey,Northeast,Strawberries,93475.89,15876.55,5
2023-01-09,New Jersey,Northeast,Blueberries,68188.66,13676.18,9
2023-01-09,New Jersey,Northeast,Raspberries,98138.99,35636.3,6
2023-01-09,New Jersey,Northeast,Blackberries,28837.01,6136.71,5
2023-01-09,North Carolina,South,Strawberries,130012.62,37833.12,5
2023-01-09,North Carolina,South,Blueberries,27213.34,5769.98,14
2023-01-09,North Carolina,South,Raspberries,71532.08,13115.84,15
2023-01-09,North Carolina,South,Blackberries,112123.26,11653.11,13
2023-01-09,Texas,South,Strawberries,152275.96,33795.57,7
2023-01-09,Texas,South,Blueberries,177898.24,66210.61,6
2023-01-09,Texas,South,Raspberries,28779.24,10512.48,12
2023-01-09,Texas,South,Blackberries,40186.48,5226.96,3
2023-01-09,New York,Northeast,Strawberries,197628.3,60904.52,9
2023-01-09,New York,Northeast,Blueberries,25732.31,3560.08,9
2023-01-09,New York,Northeast,Raspberries,21815.83,8592.35,12
2023-01-09,New York,Northeast,Blackberries,20569.63,4743.78,16
2023-01-09,Illinois,Midwest,Strawberries,93316.82,27529.25,13
2023-01-09,Illinois,Midwest,Blueberries,210962.44,61760.69,12
2023-01-09,Illinois,Midwest,Raspberries,31870.16,6071.73,6
2023-01-09,Illinois,Midwest,Blackberries,24183.57,4970.38,11
2023-01-09,Arizona,West,Strawberries,206065.34,80318.87,10
2023-01-09,Arizona,West,Blueberries,87917.78,28370.49,7
2023-01-09,Arizona,West,Raspberries,66905.0,23905.24,11
2023-01-09,Arizona,West,Blackberries,13564.1,4351.16,8
2023-01-09,Pennsylvania,Northeast,Strawberries,283833.94,78777.68,9
2023-01-09,Pennsylvania,Northeast,Blueberries,176310.22,19550.6,11
2023-01-09,Pennsylvania,Northeast,Raspberries,66599.75,15685.84,8
2023-01-09,Pennsylvania,Northeast,Blackberries,39536.57,13130.15,14
2023-01-09,Ohio,Midwest,Strawberries,67564.66,18719.97,12
2023-01-09,Ohio,Midwest,Blueberries,45177.45,8450.17,19
2023-01-09,Ohio,Midwest,Raspberries,38182.77,6841.49,14
2023-01-09,Ohio,Midwest,Blackberries,79977.1,11763.9,14
2023-01-09,Colorado,West,Strawberries,129097.71,48591.14,3
2023-01-09,Colorado,West,Blueberries,91114.97,24391.5,8
2023-01-09,Colorado,West,Raspberries,26247.17,7302.62,8
2023-01-09,Colorado,West,Blackberries,50182.62,16298.59,17
2023-01-09,Wisconsin,Midwest,Strawberries,187953.32,48006.38,20
2023-01-09,Wisconsin,Midwest,Blueberries,37250.98,4777.78,6
2023-01-09,Wisconsin,Midwest,Raspberries,88970.65,23176.28,12
2023-01-09,Wisconsin,Midwest,Blackberries,18431.78,6544.51,3
2023-01-10,California,West,Strawberries,77808.46,16118.23,7
2023-01-10,California,West,Blueberries,96076.41,29542.19,14
2023-01-10,California,West,Raspberries,145163.53,21247.53,16
2023-01-10,California,West,Blackberries,79725.62,28260.7,13
2023-01-10,Florida,South,Strawberries,198191.49,45433.18,4
2023-01-10,Florida,South,Blueberries,135989.44,31735.51,15
2023-01-10,Florida,South,Raspberries,68994.9,12364.2,7
2023-01-10,Florida,South,Blackberries,21125.18,6106.48,7
2023-01-10,Oregon,West,Strawberries,103521.26,16061.44,11
2023-01-10,Oregon,West,Blueberries,117017.43,40695.61,14
2023-01-10,Oregon,West,Raspberries,155839.62,44633.88,13
2023-01-10,Oregon,West,Blackberries,37088.22,9600.81,3
2023-01-10,Washington,West,Strawberries,46518.7,8879.06,10
2023-01-10,Washington,West,Blueberries,38792.33,15126.17,7
2023-01-10,Washington,West,Raspberries,108649.58,20389.81,11
2023-01-10,Washington,West,Blackberries,14155.52,3352.24,13
2023-01-10,Georgia,South,Strawberries,101560.76,19770.62,10
2023-01-10,Georgia,South,Blueberries,106930.1,28344.19,8
2023-01-10,Georgia,South,Raspberries,64031.42,16666.86,5
2023-01-10,Georgia,South,Blackberries,200964.89,24119.91,9
2023-01-10,Michigan,Midwest,Strawberries,340759.12,133677.53,9
2023-01-10,Michigan,Midwest,Blueberries,207702.16,54157.36,8
2023-01-10,Michigan,Midwest,Raspberries,21256.52,3544.57,4
2023-01-10,Michigan,Midwest,Blackberries,127582.57,34501.35,10
2023-01-10,New Jersey,Northeast,Strawberries,187205.03,50263.75,1
2023-01-10,New Jersey,Northeast,Blueberries,32735.0,9369.1,17
2023-01-10,New Jersey,Northeast,Raspberries,5815.17,1509.6,12
2023-01-10,New Jersey,Northeast,Blackberries,55604.42,8296.76,1
2023-01-10,North Carolina,South,Strawberries,141179.07,36094.54,6
2023-01-10,North Carolina,South,Blueberries,68663.46,9928.87,2
2023-01-10,North Carolina,South,Raspberries,88634.18,12658.34,5
2023-01-10,North Carolina,South,Blackberries,40840.21,4603.25,1
2023-01-10,Texas,South,Strawberries,211315.71,62472.22,8
2023-01-10,Texas,South,Blueberries,347562.72,37654.16,11
2023-01-10,Texas,South,Raspberries,26288.78,7501.62,7
2023-01-10,Texas,South,Blackberries,32251.28,7049.93,1
2023-01-10,New York,Northeast,Strawberries,30989.46,12320.17,14
2023-01-10,New York,Northeast,Blueberries,16364.03,2687.88,3
2023-01-10,New York,Northeast,Raspberries,34268.22,11527.99,11
2023-01-10,New York,Northeast,Blackberries,22503.63,4890.64,13
2023-01-10,Illinois,Midwest,Strawberries,34983.93,10249.19,2
2023-01-10,Illinois,Midwest,Blueberries,49823.37,18244.39,7
2023-01-10,Illinois,Midwest,Raspberries,267285.89,67197.5,18
2023-01-10,Illinois,Midwest,Blackberries,104256.44,23925.31,6
2023-01-10,Arizona,West,Strawberries,135910.54,51475.35,6
2023-01-10,Arizona,West,Blueberries,57679.79,16624.26,10
2023-01-10,Arizona,West,Raspberries,115290.28,40260.86,3
2023-01-10,Arizona,West,Blackberries,16566.34,5839.51,8
2023-01-10,Pennsylvania,Northeast,Strawberries,34408.46,10727.03,17
2023-01-10,Pennsylvania,Northeast,Blueberries,87703.43,22346.23,5
2023-01-10,Pennsylvania,Northeast,Raspberries,138688.25,45770.84,11
2023-01-10,Pennsylvania,Northeast,Blackberries,18675.05,4230.73,2
2023-01-10,Ohio,Midwest,Strawberries,343271.46,91889.57,15
2023-01-10,Ohio,Midwest,Blueberries,22055.64,7882.35,9
2023-01-10,Ohio,Midwest,Raspberries,59749.24,10617.54,2
2023-01-10,Ohio,Midwest,Blackberries,37698.04,4570.49,15
2023-01-10,Colorado,West,Strawberries,111831.75,22642.13,16
2023-01-10,Colorado,West,Blueberries,131038.89,16795.18,9
2023-01-10,Colorado,West,Raspberries,124990.65,18239.53,4
2023-01-10,Colorado,West,Blackberries,38881.25,14051.96,5
2023-01-10,Wisconsin,Midwest,Strawberries,60382.45,18121.57,6
2023-01-10,Wisconsin,Midwest,Blueberries,12791.31,1687.62,7
2023-01-10,Wisconsin,Midwest,Raspberries,45614.34,6402.03,8
2023-01-10,Wisconsin,Midwest,Blackberries,106351.33,41092.88,3
2023-01-11,California,West,Strawberries,33037.98,7908.2,4
2023-01-11,California,West,Blueberries,53854.59,6530.01,16
2023-01-11,California,West,Raspberries,162091.21,34097.61,15
2023-01-11,California,West,Blackberries,8317.91,1610.26,9
2023-01-11,Florida,South,Strawberries,184934.65,49344.08,10
2023-01-11,Florida,South,Blueberries,272005.77,67599.84,4
2023-01-11,Florida,South,Raspberries,52084.86,8987.99,4
2023-01-11,Florida,South,Blackberries,41035.85,9654.66,3
2023-01-11,Oregon,West,Strawberries,139589.06,49257.16,9
2023-01-11,Oregon,West,Blueberries,31398.51,5769.13,14
2023-01-11,Oregon,West,Raspberries,69704.45,21342.07,10
2023-01-11,Oregon,West,Blackberries,70997.89,26632.04,6
2023-01-11,Washington,West,Strawberries,20584.3,5071.15,21
2023-01-11,Washington,West,Blueberries,386855.59,131871.4,3
2023-01-11,Washington,West,Raspberries,36844.73,4688.56,5
2023-01-11,Washington,West,Blackberries,100876.25,38314.5,14
2023-01-11,Georgia,South,Strawberries,76544.23,26783.91,6
2023-01-11,Georgia,South,Blueberries,21323.68,6626.1,7
2023-01-11,Georgia,South,Raspberries,355231.04,93273.21,12
2023-01-11,Georgia,South,Blackberries,24112.38,4530.83,14
2023-01-11,Michigan,Midwest,Strawberries,86687.43,18934.06,9
2023-01-11,Michigan,Midwest,Blueberries,56134.82,15076.59,4
2023-01-11,Michigan,Midwest,Raspberries,38618.86,8678.99,10
2023-01-11,Michigan,Midwest,Blackberries,40296.41,4188.5,9
2023-01-11,New Jersey,Northeast,Strawberries,84452.58,30257.49,5
2023-01-11,New Jersey,Northeast,Blueberries,57062.62,12973.95,13
2023-01-11,New Jersey,Northeast,Raspberries,113031.42,40459.51,10
2023-01-11,New Jersey,Northeast,Blackberries,20613.37,4343.63,12
2023-01-11,North Carolina,South,Strawberries,123153.44,29459.48,11
2023-01-11,North Carolina,South,Blueberries,60093.21,15187.79,11
2023-01-11,North Carolina,South,Raspberries,41670.24,9553.0,9
2023-01-11,North Carolina,South,Blackberries,27413.29,4058.09,5
2023-01-11,Texas,South,Strawberries,41803.8,4783.63,11
2023-01-11,Texas,South,Blueberries,159079.22,47306.72,9
2023-01-11,Texas,South,Raspberries,34674.29,11121.7,3
2023-01-11,Texas,South,Blackberries,4679.74,1567.76,11
2023-01-11,New York,Northeast,Strawberries,52957.11,20538.99,5
2023-01-11,New York,Northeast,Blueberries,32261.23,7787.88,7
2023-01-11,New York,Northeast,Raspberries,23257.81,7546.22,8
2023-01-11,New York,Northeast,Blackberries,34672.35,7384.54,14
2023-01-11,Illinois,Midwest,Strawberries,333825.42,99870.37,12
2023-01-11,Illinois,Midwest,Blueberries,74431.42,23079.24,6
2023-01-11,Illinois,Midwest,Raspberries,47941.3,18614.81,6
2023-01-11,Illinois,Midwest,Blackberries,53413.1,8922.75,10
2023-01-11,Arizona,West,Strawberries,83269.87,32538.83,10
2023-01-11,Arizona,West,Blueberries,122042.13,14651.77,1
2023-01-11,Arizona,West,Raspberries,65434.73,24320.26,8
2023-01-11,Arizona,West,Blackberries,35674.2,10725.55,6
2023-01-11,Pennsylvania,Northeast,Strawberries,208404.77,48816.86,7
2023-01-11,Pennsylvania,Northeast,Blueberries,6603.26,2030.01,6
2023-01-11,Pennsylvania,Northeast,Raspberries,35467.98,7337.06,14
2023-01-11,Pennsylvania,Northeast,Blackberries,59631.46,13044.83,9
2023-01-11,Ohio,Midwest,Strawberries,31631.38,4232.22,12
2023-01-11,Ohio,Midwest,Blueberries,41180.23,7504.91,8
2023-01-11,Ohio,Midwest,Raspberries,13316.16,2211.31,7
2023-01-11,Ohio,Midwest,Blackberries,28685.87,3343.99,4
2023-01-11,Colorado,West,Strawberries,37148.52,8538.85,3
2023-01-11,Colorado,West,Blueberries,66326.04,21440.42,15
2023-01-11,Colorado,West,Raspberries,52992.9,11727.42,8
2023-01-11,Colorado,West,Blackberries,58418.96,23018.95,6
2023-01-11,Wisconsin,Midwest,Strawberries,346518.14,130324.22,8
2023-01-11,Wisconsin,Midwest,Blueberries,31371.36,5933.07,20
2023-01-11,Wisconsin,Midwest,Raspberries,25386.26,2766.12,9
2023-01-11,Wisconsin,Midwest,Blackberries,51794.0,19511.63,17
2023-01-12,California,West,Strawberries,148726.03,50165.6,5
2023-01-12,California,West,Blueberries,83897.26,28536.17,7
2023-01-12,California,West,Raspberries,84028.19,27411.48,7
2023-01-12,California,West,Blackberries,16248.58,5078.69,3
2023-01-12,Florida,South,Strawberries,137756.37,42106.15,10
2023-01-12,Florida,South,Blueberries,70943.63,26637.07,5
2023-01-12,Florida,South,Raspberries,209837.6,43169.15,14
2023-01-12,Florida,South,Blackberries,38805.62,14409.38,2
2023-01-12,Oregon,West,Strawberries,84791.48,21455.26,11
2023-01-12,Oregon,West,Blueberries,50081.41,6107.66,4
2023-01-12,Oregon,West,Raspberries,91686.32,10979.04,12
2023-01-12,Oregon,West,Blackberries,66223.73,16838.78,7
2023-01-12,Washington,West,Strawberries,97148.28,20437.55,3
2023-01-12,Washington,West,Blueberries,53266.8,18934.16,3
2023-01-12,Washington,West,Raspberries,126625.16,15404.93,10
2023-01-12,Washington,West,Blackberries,31753.42,4577.19,7
2023-01-12,Georgia,South,Strawberries,13203.62,2760.57,4
2023-01-12,Georgia,South,Blueberries,13506.67,1508.36,7
2023-01-12,Georgia,South,Raspberries,55302.23,14034.19,5
2023-01-12,Georgia,South,Blackberries,17035.75,5517.33,10
2023-01-12,Michigan,Midwest,Strawberries,87411.07,29330.78,10
2023-01-12,Michigan,Midwest,Blueberries,71042.28,7435.86,7
2023-01-12,Michigan,Midwest,Raspberries,135251.03,25480.8,15
2023-01-12,Michigan,Midwest,Blackberries,53868.12,16536.6,12
2023-01-12,New Jersey,Northeast,Strawberries,130386.82,49408.06,3
2023-01-12,New Jersey,Northeast,Blueberries,89839.05,19766.69,7
2023-01-12,New Jersey,Northeast,Raspberries,77217.13,28540.49,6
2023-01-12,New Jersey,Northeast,Blackberries,34834.84,11461.09,15
2023-01-12,North Carolina,South,Strawberries,31720.68,10850.26,4
2023-01-12,North Carolina,South,Blueberries,143846.27,30487.75,8
2023-01-12,North Carolina,South,Raspberries,60727.6,15847.08,8
2023-01-12,North Carolina,South,Blackberries,12014.25,2820.41,13
2023-01-12,Texas,South,Strawberries,286791.32,39999.6,10
2023-01-12,Texas,South,Blueberries,180218.88,58764.29,15
2023-01-12,Texas,South,Raspberries,57229.82,13325.51,6
2023-01-12,Texas,South,Blackberries,25716.04,8952.81,6
2023-01-12,New York,Northeast,Strawberries,102739.32,31567.55,17
2023-01-12,New York,Northeast,Blueberries,17544.63,5441.23,6
2023-01-12,New York,Northeast,Raspberries,81509.98,11671.65,6
2023-01-12,New York,Northeast,Blackberries,147225.98,15390.27,2
2023-01-12,Illinois,Midwest,Strawberries,86774.97,20296.88,3
2023-01-12,Illinois,Midwest,Blueberries,23099.16,2997.08,4
2023-01-12,Illinois,Midwest,Raspberries,48179.21,10862.27,6
2023-01-12,Illinois,Midwest,Blackberries,76076.29,24006.77,6
2023-01-12,Arizona,West,Strawberries,33554.43,6531.16,5
2023-01-12,Arizona,West,Blueberries,144047.94,16724.16,13
2023-01-12,Arizona,West,Raspberries,70803.95,9427.87,4
2023-01-12,Arizona,West,Blackberries,112419.61,24919.77,4
