Date,State,Region,Category,Sales,Profit,Orders,Company
2023-01-06,Michigan,Midwest,Blueberries,74610.39,9057.68,18,Wish Farms
2023-01-06,Michigan,Midwest,Raspberries,52691.52,16619.6,12,California Giant
2023-01-06,Michigan,Midwest,Blackberries,45149.88,11219.32,1,BerrySmart
2023-01-06,New Jersey,Northeast,Strawberries,59131.95,20085.46,5,Sun Belle
2023-01-06,New Jersey,Northeast,Blueberries,23041.95,4596.95,3,Blueberry Hill Farms
2023-01-06,New Jersey,Northeast,Raspberries,31062.55,11339.01,10,Driscoll’s
2023-01-06,New Jersey,Northeast,Blackberries,31890.19,6185.24,6,North Bay Produce
2023-01-06,North Carolina,South,Strawberries,67459.91,20142.84,12,Plant City Berries
2023-01-06,North Carolina,South,Blueberries,67569.04,9654.96,9,Valley Pride
2023-01-06,North Carolina,South,Raspberries,71253.8,21718.53,13,Wish Farms
2023-01-06,North Carolina,South,Blackberries,69437.12,7713.7,2,Sun Belle
2023-01-06,Texas,South,Strawberries,158742.01,59311.14,8,Red Blossom
2023-01-06,Texas,South,Blueberries,55443.4,12060.75,7,Dole
2023-01-06,Texas,South,Raspberries,37161.91,12563.96,10,Plant City Berries
2023-01-06,Texas,South,Blackberries,46427.69,8327.24,5,Berry Fresh
2023-01-06,New York,Northeast,Strawberries,72134.86,8262.56,4,Valley Berry Co.
2023-01-06,New York,Northeast,Blueberries,48038.75,8807.14,8,Hortifrut
2023-01-06,New York,Northeast,Raspberries,60399.8,16032.13,12,California Giant
2023-01-06,New York,Northeast,Blackberries,33206.79,8634.23,2,Sun Belle
2023-01-06,Illinois,Midwest,Strawberries,49879.33,18024.73,13,Sweet Darling
2023-01-06,Illinois,Midwest,Blueberries,100926.96,12570.97,9,California Giant
2023-01-06,Illinois,Midwest,Raspberries,28306.41,3185.29,12,Coastal Berry Co.
2023-01-06,Illinois,Midwest,Blackberries,18945.97,4252.99,10,Ocean Spray
2023-01-06,Arizona,West,Strawberries,114110.33,34772.68,10,Naturipe Farms
2023-01-06,Arizona,West,Blueberries,24020.04,6933.35,5,Munger Farms
2023-01-06,Arizona,West,Raspberries,132013.48,48140.42,11,Ocean Spray
2023-01-06,Arizona,West,Blackberries,70317.19,7874.51,10,Pacific Berry Co.
2023-01-06,Pennsylvania,Northeast,Strawberries,124241.21,28982.57,16,California Giant
2023-01-06,Pennsylvania,Northeast,Blueberries,19114.99,6258.67,16,Sun Belle
2023-01-06,Pennsylvania,Northeast,Raspberries,87101.8,28098.81,10,BerrySmart
2023-01-06,Pennsylvania,Northeast,Blackberries,119905.31,40090.99,12,Oregon Berry Packing
2023-01-06,Ohio,Midwest,Strawberries,50431.77,19950.03,16,Plant City Berries
2023-01-06,Ohio,Midwest,Blueberries,132246.7,44318.76,7,Munger Farms
2023-01-06,Ohio,Midwest,Raspberries,61891.51,21343.57,2,Sun Belle
2023-01-06,Ohio,Midwest,Blackberries,77729.59,25040.97,3,Hortifrut
2023-01-06,Colorado,West,Strawberries,177785.1,43865.61,8,Plant City Berries
2023-01-06,Colorado,West,Blueberries,22855.22,8265.21,5,Driscoll’s
2023-01-06,Colorado,West,Raspberries,41924.99,11984.79,10,Naturipe Farms
2023-01-06,Colorado,West,Blackberries,31780.4,11061.58,3,Pacific Berry Co.
2023-01-06,Wisconsin,Midwest,Strawberries,77495.74,13737.05,15,Driscoll’s
2023-01-06,Wisconsin,Midwest,Blueberries,23827.64,3997.14,15,Blueberry Hill Farms
2023-01-06,Wisconsin,Midwest,Raspberries,278645.72,64353.44,9,Wish Farms
2023-01-06,Wisconsin,Midwest,Blackberries,168466.25,48919.55,10,BerrySmart
2023-01-07,California,West,Strawberries,89857.75,22277.09,8,Driscoll’s
2023-01-07,California,West,Blueberries,29906.84,11103.6,10,Munger Farms
2023-01-07,California,West,Raspberries,86000.42,9806.2,5,HBF International
2023-01-07,California,West,Blackberries,41243.99,10929.42,14,Ruby Fresh
2023-01-07,Florida,South,Strawberries,113599.84,28461.23,4,Berry World
2023-01-07,Florida,South,Blueberries,74341.06,29470.62,11,Michigan Blueberry Growers
2023-01-07,Florida,South,Raspberries,126310.85,29999.07,11,Ruby Fresh
2023-01-07,Florida,South,Blackberries,48753.05,16221.0,6,Ruby Fresh
2023-01-07,Oregon,West,Strawberries,87451.04,24654.55,8,Sun Belle
2023-01-07,Oregon,West,Blueberries,14097.38,4447.56,8,Blueberry Hill Farms
2023-01-07,Oregon,West,Raspberries,70317.64,12709.93,5,Ruby Fresh
2023-01-07,Oregon,West,Blackberries,10953.87,2423.27,3,Ruby Fresh
2023-01-07,Washington,West,Strawberries,81395.51,14902.64,5,Sun Belle
2023-01-07,Washington,West,Blueberries,45947.26,9275.16,9,Valley Pride
2023-01-07,Washington,West,Raspberries,46401.42,13512.3,18,Driscoll’s
2023-01-07,Washington,West,Blackberries,36132.79,5246.86,6,Pacific Berry Co.
2023-01-07,Georgia,South,Strawberries,222824.99,46629.15,8,Berry Fresh
2023-01-07,Georgia,South,Blueberries,43690.74,8138.01,21,Wish Farms
2023-01-07,Georgia,South,Raspberries,100990.33,24927.5,11,Driscoll’s
2023-01-07,Georgia,South,Blackberries,75490.78,27058.48,3,Sun Belle
2023-01-07,Michigan,Midwest,Strawberries,111555.23,11513.82,4,Well•Pict
2023-01-07,Michigan,Midwest,Blueberries,41112.08,4888.44,4,True Blue Farms
2023-01-07,Michigan,Midwest,Raspberries,123170.09,35113.18,7,HBF International
2023-01-07,Michigan,Midwest,Blackberries,53008.43,15508.85,5,Ruby Fresh
2023-01-07,New Jersey,Northeast,Strawberries,87497.75,13993.76,8,Ocean Spray
2023-01-07,New Jersey,Northeast,Blueberries,99969.35,25221.31,6,Sun Belle
2023-01-07,New Jersey,Northeast,Raspberries,33933.04,13484.4,13,Naturipe Farms
2023-01-07,New Jersey,Northeast,Blackberries,25186.3,5419.19,13,BerrySmart
2023-01-07,North Carolina,South,Strawberries,70038.07,11980.61,12,Ocean Spray
2023-01-07,North Carolina,South,Blueberries,12081.72,4481.53,3,Michigan Blueberry Growers
2023-01-07,North Carolina,South,Raspberries,99553.9,16218.28,18,Red Blossom
2023-01-07,North Carolina,South,Blackberries,18979.23,4127.68,6,Pacific Berry Co.
2023-01-07,Texas,South,Strawberries,105858.13,13397.49,5,Valley Berry Co.
2023-01-07,Texas,South,Blueberries,57942.71,7250.63,16,Berry Fresh
2023-01-07,Texas,South,Raspberries,106286.36,17189.24,8,Pacific Berry Co.
2023-01-07,Texas,South,Blackberries,10644.3,1905.26,7,Driscoll’s
2023-01-07,New York,Northeast,Strawberries,180374.99,58837.65,2,Berry World
2023-01-07,New York,Northeast,Blueberries,73414.45,14644.78,20,Naturipe Farms
2023-01-07,New York,Northeast,Raspberries,193194.06,69869.87,4,Driscoll’s
2023-01-07,New York,Northeast,Blackberries,94315.97,27855.03,10,Wish Farms
2023-01-07,Illinois,Midwest,Strawberries,95753.52,10298.06,13,Valley Berry Co.
2023-01-07,Illinois,Midwest,Blueberries,34084.62,6904.47,10,Valley Pride
2023-01-07,Illinois,Midwest,Raspberries,65278.24,13689.82,6,Red Blossom
2023-01-07,Illinois,Midwest,Blackberries,16008.17,4327.35,11,Ruby Fresh
2023-01-07,Arizona,West,Strawberries,25671.09,8941.32,9,Berry World
2023-01-07,Arizona,West,Blueberries,43158.6,6191.77,3,Michigan Blueberry Growers
2023-01-07,Arizona,West,Raspberries,17849.2,5951.16,3,Sun Belle
2023-01-07,Arizona,West,Blackberries,18091.76,6820.62,14,HBF International
2023-01-07,Pennsylvania,Northeast,Strawberries,52664.23,15822.71,7,Red Blossom
2023-01-07,Pennsylvania,Northeast,Blueberries,22076.58,6361.67,7,Sun Belle
2023-01-07,Pennsylvania,Northeast,Raspberries,201562.3,58295.4,2,Ocean Spray
2023-01-07,Pennsylvania,Northeast,Blackberries,50728.6,5823.42,14,BerrySmart
2023-01-07,Ohio,Midwest,Strawberries,72829.48,22114.5,10,Valley Berry Co.
2023-01-07,Ohio,Midwest,Blueberries,53550.27,17495.48,9,Berry Fresh
2023-01-07,Ohio,Midwest,Raspberries,45487.97,10012.81,13,Naturipe Farms
2023-01-07,Ohio,Midwest,Blackberries,25381.33,7534.05,4,Oregon Berry Packing
2023-01-07,Colorado,West,Strawberries,146345.32,54545.47,5,Santa Cruz Berry
2023-01-07,Colorado,West,Blueberries,30932.34,8437.45,5,Naturipe Farms
2023-01-07,Colorado,West,Raspberries,45323.48,16530.09,11,Ocean Spray
2023-01-07,Colorado,West,Blackberries,35226.85,13488.77,6,North Bay Produce
2023-01-07,Wisconsin,Midwest,Strawberries,70397.29,25318.03,6,Berry Fresh
2023-01-07,Wisconsin,Midwest,Blueberries,38447.5,12938.36,11,True Blue Farms
2023-01-07,Wisconsin,Midwest,Raspberries,87847.68,8798.33,5,BerrySmart
2023-01-07,Wisconsin,Midwest,Blackberries,135748.87,21820.41,8,Ocean Spray
2023-01-08,California,West,Strawberries,544992.7,104667.4,8,Wish Farms
2023-01-08,California,West,Blueberries,48329.36,18803.55,2,Valley Pride
2023-01-08,California,West,Raspberries,47127.06,11747.34,18,Driscoll’s
2023-01-08,California,West,Blackberries,76499.45,21313.99,10,HBF International
2023-01-08,Florida,South,Strawberries,27228.95,10094.79,7,Sweet Darling
2023-01-08,Florida,South,Blueberries,28817.23,4917.48,8,Valley Pride
2023-01-08,Florida,South,Raspberries,132339.8,40186.45,20,Pacific Berry Co.
2023-01-08,Florida,South,Blackberries,84973.46,27699.23,11,Sun Belle
2023-01-08,Oregon,West,Strawberries,96365.49,37519.52,3,Dole
2023-01-08,Oregon,West,Blueberries,49143.42,14045.75,11,Dole
2023-01-08,Oregon,West,Raspberries,83973.65,21069.48,5,California Giant
2023-01-08,Oregon,West,Blackberries,34978.95,6424.66,8,Valley Pride
2023-01-08,Washington,West,Strawberries,25130.7,9743.99,4,Sweet Darling
2023-01-08,Washington,West,Blueberries,101358.6,24809.89,3,Munger Farms
2023-01-08,Washington,West,Raspberries,56930.92,6858.36,19,Ocean Spray
2023-01-08,Washington,West,Blackberries,29825.72,8395.9,3,Sweet Darling
2023-01-08,Georgia,South,Strawberries,131727.65,25026.79,6,Well•Pict
2023-01-08,Georgia,South,Blueberries,36465.79,12671.81,4,Michigan Blueberry Growers
2023-01-08,Georgia,South,Raspberries,25514.78,8703.26,4,Berry Fresh
2023-01-08,Georgia,South,Blackberries,26670.68,6774.8,5,Pacific Berry Co.
2023-01-08,Michigan,Midwest,Strawberries,52074.04,17065.46,8,Sweet Darling
2023-01-08,Michigan,Midwest,Blueberries,102572.68,14837.51,9,Driscoll’s
2023-01-08,Michigan,Midwest,Raspberries,86038.88,32350.01,6,Driscoll’s
2023-01-08,Michigan,Midwest,Blackberries,38340.11,15101.92,11,HBF International
2023-01-08,New Jersey,Northeast,Strawberries,163654.16,38249.64,15,Driscoll’s
2023-01-08,New Jersey,Northeast,Blueberries,180101.93,58655.64,20,Hortifrut
2023-01-08,New Jersey,Northeast,Raspberries,46552.51,11721.43,8,Plant City Berries
2023-01-08,New Jersey,Northeast,Blackberries,142277.36,30181.5,2,Sun Belle
2023-01-08,North Carolina,South,Strawberries,124532.09,49295.89,14,Wish Farms
2023-01-08,North Carolina,South,Blueberries,220282.68,49624.35,1,Munger Farms
2023-01-08,North Carolina,South,Raspberries,82500.14,19933.53,7,Ocean Spray
2023-01-08,North Carolina,South,Blackberries,32483.55,4376.22,1,Berry Fresh
2023-01-08,Texas,South,Strawberries,164720.64,40452.53,16,Well•Pict
2023-01-08,Texas,South,Blueberries,54760.51,20428.33,9,Family Tree Farms
2023-01-08,Texas,South,Raspberries,35144.01,8516.05,3,Sun Belle
2023-01-08,Texas,South,Blackberries,49110.85,8872.15,8,Driscoll’s
2023-01-08,New York,Northeast,Strawberries,281174.42,46154.42,14,Well•Pict
2023-01-08,New York,Northeast,Blueberries,189476.06,35896.52,12,Berry Fresh
2023-01-08,New York,Northeast,Raspberries,63574.77,18420.35,4,Ocean Spray
2023-01-08,New York,Northeast,Blackberries,114387.95,21311.98,7,Hortifrut
2023-01-08,Illinois,Midwest,Strawberries,10371.45,3021.67,14,Dole
2023-01-08,Illinois,Midwest,Blueberries,109837.99,21982.43,13,Berry Fresh
2023-01-08,Illinois,Midwest,Raspberries,54192.65,16461.99,6,Red Blossom
2023-01-08,Illinois,Midwest,Blackberries,10167.79,3011.6,9,Pacific Berry Co.
2023-01-08,Arizona,West,Strawberries,153043.11,56736.52,4,Ocean Spray
2023-01-08,Arizona,West,Blueberries,116303.83,35241.15,4,Michigan Blueberry Growers
2023-01-08,Arizona,West,Raspberries,116965.93,19536.54,3,California Giant
2023-01-08,Arizona,West,Blackberries,80174.89,21989.06,13,Naturipe Farms
2023-01-08,Pennsylvania,Northeast,Strawberries,23109.93,6342.49,10,Naturipe Farms
2023-01-08,Pennsylvania,Northeast,Blueberries,180990.88,47066.81,14,Munger Farms
2023-01-08,Pennsylvania,Northeast,Raspberries,99123.48,16207.33,11,Coastal Berry Co.
2023-01-08,Pennsylvania,Northeast,Blackberries,31675.55,6918.49,17,Wish Farms
2023-01-08,Ohio,Midwest,Strawberries,92630.73,18561.79,11,Santa Cruz Berry
2023-01-08,Ohio,Midwest,Blueberries,119908.72,21702.81,10,Driscoll’s
2023-01-08,Ohio,Midwest,Raspberries,35910.86,12228.78,10,Sun Belle
2023-01-08,Ohio,Midwest,Blackberries,144075.28,57307.4,6,Wish Farms
2023-01-08,Colorado,West,Strawberries,173439.77,29486.66,3,California Giant
2023-01-08,Colorado,West,Blueberries,17229.27,3871.04,6,Hortifrut
2023-01-08,Colorado,West,Raspberries,31275.76,4718.82,5,Sun Belle
2023-01-08,Colorado,West,Blackberries,91895.62,18167.04,3,Berry Fresh
2023-01-08,Wisconsin,Midwest,Strawberries,135769.63,30601.95,10,Plant City Berries
2023-01-08,Wisconsin,Midwest,Blueberries,142539.24,40514.38,12,Berry Fresh
2023-01-08,Wisconsin,Midwest,Raspberries,32819.25,6508.09,1,Red Blossom
2023-01-08,Wisconsin,Midwest,Blackberries,18087.01,3235.41,20,BerrySmart
2023-01-09,California,West,Strawberries,38572.93,10800.43,5,Red Blossom
2023-01-09,California,West,Blueberries,20894.48,2293.71,19,Driscoll’s
2023-01-09,California,West,Raspberries,37422.51,6525.56,9,Wish Farms
2023-01-09,California,West,Blackberries,21614.61,5072.79,12,BerrySmart
2023-01-09,Florida,South,Strawberries,66504.97,25215.86,7,Dole
2023-01-09,Florida,South,Blueberries,64081.82,25012.8,6,Munger Farms
2023-01-09,Florida,South,Raspberries,42151.33,16595.81,12,Sun Belle
2023-01-09,Florida,South,Blackberries,38706.68,6033.76,4,Sun Belle
2023-01-09,Oregon,West,Strawberries,162143.77,63975.91,10,Ocean Spray
2023-01-09,Oregon,West,Blueberries,184518.66,29342.05,15,True Blue Farms
2023-01-09,Oregon,West,Raspberries,246201.94,53694.87,4,Sun Belle
2023-01-09,Oregon,West,Blackberries,62392.42,24039.18,3,Wish Farms
2023-01-09,Washington,West,Strawberries,104409.83,12360.98,2,Valley Berry Co.
2023-01-09,Washington,West,Blueberries,29002.48,10859.21,3,Michigan Blueberry Growers
2023-01-09,Washington,West,Raspberries,41959.18,16422.67,6,Well•Pict
2023-01-09,Washington,West,Blackberries,69571.7,8304.92,4,Ocean Spray
2023-01-09,Georgia,South,Strawberries,18373.73,5848.78,17,Sweet Darling
2023-01-09,Georgia,South,Blueberries,57327.02,8928.88,6,Michigan Blueberry Growers
2023-01-09,Georgia,South,Raspberries,12213.57,4204.05,8,Naturipe Farms
2023-01-09,Georgia,South,Blackberries,79172.85,23240.92,15,Naturipe Farms
2023-01-09,Michigan,Midwest,Strawberries,189912.14,30485.05,6,Plant City Berries
2023-01-09,Michigan,Midwest,Blueberries,62305.73,21768.07,4,North Bay Produce
2023-01-09,Michigan,Midwest,Raspberries,45104.26,17034.46,17,Coastal Berry Co.
2023-01-09,Michigan,Midwest,Blackberries,22341.46,8419.92,6,North Bay Produce
2023-01-09,New Jersey,Northeast,Strawberries,93475.89,34442.06,5,Sun Belle
2023-01-09,New Jersey,Northeast,Blueberries,68188.66,26411.11,9,North Bay Produce
2023-01-09,New Jersey,Northeast,Raspberries,98138.99,16525.84,6,California Giant
2023-01-09,New Jersey,Northeast,Blackberries,28837.01,5507.1,5,Ruby Fresh
2023-01-09,North Carolina,South,Strawberries,130012.62,15508.22,5,Well•Pict
2023-01-09,North Carolina,South,Blueberries,27213.34,9721.85,14,Sun Belle
2023-01-09,North Carolina,South,Raspberries,71532.08,12387.05,15,Pacific Berry Co.
2023-01-09,North Carolina,South,Blackberries,112123.26,42970.76,13,Pacific Berry Co.
2023-01-09,Texas,South,Strawberries,152275.96,16712.45,7,Berry Fresh
2023-01-09,Texas,South,Blueberries,177898.24,43123.49,6,Sun Belle
2023-01-09,Texas,South,Raspberries,28779.24,3895.66,12,California Giant
2023-01-09,Texas,South,Blackberries,40186.48,7603.89,3,Driscoll’s
2023-01-09,New York,Northeast,Strawberries,197628.3,56626.61,9,Valley Berry Co.
2023-01-09,New York,Northeast,Blueberries,25732.31,3000.69,9,Family Tree Farms
2023-01-09,New York,Northeast,Raspberries,21815.83,4460.96,12,Naturipe Farms
2023-01-09,New York,Northeast,Blackberries,20569.63,5794.34,16,Hortifrut
2023-01-09,Illinois,Midwest,Strawberries,93316.82,21717.16,13,Well•Pict
2023-01-09,Illinois,Midwest,Blueberries,210962.44,38159.69,12,Wish Farms
2023-01-09,Illinois,Midwest,Raspberries,31870.16,8843.06,6,Well•Pict
2023-01-09,Illinois,Midwest,Blackberries,24183.57,9587.63,11,Oregon Berry Packing
2023-01-09,Arizona,West,Strawberries,206065.34,26735.01,10,Naturipe Farms
2023-01-09,Arizona,West,Blueberries,87917.78,13346.25,7,Michigan Blueberry Growers
2023-01-09,Arizona,West,Raspberries,66905.0,7899.04,11,Driscoll’s
2023-01-09,Arizona,West,Blackberries,13564.1,4473.37,8,Berry Fresh
2023-01-09,Pennsylvania,Northeast,Strawberries,283833.94,102935.6,9,Sun Belle
2023-01-09,Pennsylvania,Northeast,Blueberries,176310.22,63176.95,11,Dole
2023-01-09,Pennsylvania,Northeast,Raspberries,66599.75,8807.81,8,Red Blossom
2023-01-09,Pennsylvania,Northeast,Blackberries,39536.57,6683.02,14,Wish Farms
2023-01-09,Ohio,Midwest,Strawberries,67564.66,21254.91,12,Plant City Berries
2023-01-09,Ohio,Midwest,Blueberries,45177.45,10377.77,19,Hortifrut
2023-01-09,Ohio,Midwest,Raspberries,38182.77,6730.06,14,Pacific Berry Co.
2023-01-09,Ohio,Midwest,Blackberries,79977.1,28715.95,14,Pacific Berry Co.
2023-01-09,Colorado,West,Strawberries,129097.71,27650.74,3,Sweet Darling
2023-01-09,Colorado,West,Blueberries,91114.97,21567.97,8,California Giant
2023-01-09,Colorado,West,Raspberries,26247.17,3029.84,8,Pacific Berry Co.
2023-01-09,Colorado,West,Blackberries,50182.62,5486.69,17,Wish Farms
2023-01-09,Wisconsin,Midwest,Strawberries,187953.32,33936.89,20,Sweet Darling
2023-01-09,Wisconsin,Midwest,Blueberries,37250.98,11760.03,6,Valley Pride
2023-01-09,Wisconsin,Midwest,Raspberries,88970.65,24089.69,12,Well•Pict
2023-01-09,Wisconsin,Midwest,Blackberries,18431.78,4118.54,3,BerrySmart
2023-01-10,California,West,Strawberries,77808.46,29847.99,7,Ocean Spray
2023-01-10,California,West,Blueberries,96076.41,18679.17,14,Valley Pride
2023-01-10,California,West,Raspberries,145163.53,54883.49,16,Berry Fresh
2023-01-10,California,West,Blackberries,79725.62,21120.76,13,Hortifrut
2023-01-10,Florida,South,Strawberries,198191.49,55574.64,4,Berry World
2023-01-10,Florida,South,Blueberries,135989.44,18369.1,15,Naturipe Farms
2023-01-10,Florida,South,Raspberries,68994.9,18717.37,7,Pacific Berry Co.
2023-01-10,Florida,South,Blackberries,21125.18,5427.63,7,Pacific Berry Co.
2023-01-10,Oregon,West,Strawberries,103521.26,12237.43,11,Driscoll’s
2023-01-10,Oregon,West,Blueberries,117017.43,29986.65,14,Berry Fresh
2023-01-10,Oregon,West,Raspberries,155839.62,26871.61,13,Pacific Berry Co.
2023-01-10,Oregon,West,Blackberries,37088.22,11394.81,3,North Bay Produce
2023-01-10,Washington,West,Strawberries,46518.7,17999.03,10,Sun Belle
2023-01-10,Washington,West,Blueberries,38792.33,12250.19,7,Michigan Blueberry Growers
2023-01-10,Washington,West,Raspberries,108649.58,42913.29,11,Berry Fresh
2023-01-10,Washington,West,Blackberries,14155.52,2218.28,13,HBF International
2023-01-10,Georgia,South,Strawberries,101560.76,23944.13,10,Valley Berry Co.
2023-01-10,Georgia,South,Blueberries,106930.1,33665.76,8,Wish Farms
2023-01-10,Georgia,South,Raspberries,64031.42,6564.48,5,Sun Belle
2023-01-10,Georgia,South,Blackberries,200964.89,79176.28,9,Pacific Berry Co.
2023-01-10,Michigan,Midwest,Strawberries,340759.12,48340.9,9,Berry Fresh
2023-01-10,Michigan,Midwest,Blueberries,207702.16,46292.33,8,Driscoll’s
2023-01-10,Michigan,Midwest,Raspberries,21256.52,2982.07,4,Ruby Fresh
2023-01-10,Michigan,Midwest,Blackberries,127582.57,40179.12,10,Sun Belle
2023-01-10,New Jersey,Northeast,Strawberries,187205.03,29960.22,1,Plant City Berries
2023-01-10,New Jersey,Northeast,Blueberries,32735.0,10004.77,17,Valley Pride
2023-01-10,New Jersey,Northeast,Raspberries,5815.17,1383.05,12,Red Blossom
2023-01-10,New Jersey,Northeast,Blackberries,55604.42,14727.69,1,Valley Pride
2023-01-10,North Carolina,South,Strawberries,141179.07,22123.26,6,California Giant
2023-01-10,North Carolina,South,Blueberries,68663.46,21851.26,2,Valley Pride
2023-01-10,North Carolina,South,Raspberries,88634.18,29138.17,5,Driscoll’s
2023-01-10,North Carolina,South,Blackberries,40840.21,9889.34,1,Driscoll’s
2023-01-10,Texas,South,Strawberries,211315.71,48647.49,8,Well•Pict
2023-01-10,Texas,South,Blueberries,347562.72,46512.92,11,Blueberry Hill Farms
